id,formula,nsites,spg,e_form,e_above_hull,dft_bandgap_eV,dft_bandgap_dir_eV,dos_ef_dft,sk_bandgap_eV
agm2000000472,Y,1,123,1.7167824999999999,1.7167824999999999,0.0,0.00030000000000000003,2.2460618,0.0015285015106201172
agm2000000473,Zn,8,164,0.12532826,0.12532826,0.0,0.0017000000000000001,1.9166849,0.008697986602783203
agm2000000474,Zn,4,191,0.309629,0.309629,0.0,0.09390000000000001,1.0232421,0.07630610466003418
agm2000000475,Zn,4,164,0.13489935,0.13489935,0.0,0.028300000000000002,1.3338423,0.0041446685791015625
agm2000000478,Zn,2,191,0.7371272999999999,0.7371272999999999,0.0,0.0737,1.2135214,0.022906780242919922
agm2000000479,Zn,1,47,0.5700964,0.5700964,0.0,0.8555,0.3857809,0.03248023986816406
agm2000000480,Zr,8,129,0.79885334,0.79885334,0.0,0.0004,14.1625185,0.004286289215087891
agm2000000481,Zr,4,129,0.8005987,0.8005987,0.0,0.0524,7.314591,0.012949943542480469
agm2000000485,Zr,2,191,3.262957,3.262957,0.0,0.0002,4.053015,0.0011696815490722656
agm2000000486,Zr,1,123,2.149759,2.149759,0.0,0.029400000000000003,2.6435947,0.00411224365234375
agm2000000487,C4Cl9,13,157,-0.04477067,0.49392524,0.0,0.0001,17.655691,0.0018148422241210938
agm2000000488,CBr2,6,27,0.44799486,0.44799486,0.0,0.001,8.056326,0.007415294647216797
agm2000000489,CBr3,8,51,0.46011022,0.46011022,0.0,0.00030000000000000003,9.028086,0.1011357307434082
agm2000000490,CCl2,12,2,-0.03349771,0.48524648000000004,0.0,0.0005,9.12946,0.011449813842773438
agm2000000491,CCl3,8,38,-0.25806275,0.32552448,1.3361,1.4278,-0.0017477999999999999,2.193450927734375e-05
agm2000000492,CCl3,8,18,-0.25738168,0.32620552,1.2637,1.3809,-0.00147915,0.000732421875
agm2000000493,CCl3,8,26,-0.24583918000000002,0.33774805,0.4103,0.4335,0.6974024999999999,9.059906005859375e-06
agm2000000494,CCl3,16,6,-0.2698473,0.31373993,1.3559,1.3559,-0.00275515,0.000476837158203125
agm2000000495,CCl3,4,6,-0.26985174,0.31373549,1.435,1.5909,-0.0002681,0.0025534629821777344
agm2000000496,CCl3,4,3,-0.25572833,0.3278589,1.2544,1.498,-0.0011382,0.00021719932556152344
agm2000000497,CCl3,4,157,-0.27205735000000003,0.31152987,1.4271,1.6059,-0.0001981,0.00141143798828125
agm2000000498,CCl3,8,183,-0.26365256,0.31993467000000003,1.4896,1.4896,-0.000122,9.5367431640625e-07
agm2000000499,CF3,8,6,-1.2580258,0.8006744,0.0,0.0,1.7022845,0.38324904441833496
agm2000000500,CF3,8,26,-1.5170664999999999,0.5416337,1.6835,1.9318,0.0,0.00011396408081054688
agm2000000501,CF3,8,18,-1.2438369,0.81486326,0.8906000000000001,1.1067,-0.0984284,0.0010341405868530273
agm2000000502,CF3,8,26,-1.5164290999999999,0.54227114,1.7248999999999999,1.7248999999999999,0.0,2.288818359375e-05
agm2000000503,CF3,8,25,-1.2585256,0.8001746,0.0,0.0,1.9083012,1.8596649169921875e-05
agm2000000504,CF3,8,59,-1.2594554,0.7992446999999999,0.0,0.0005,2.0057778,0.38587647676467896
agm2000000505,CF3,4,6,-1.257908,0.8007922,0.0,0.0,0.8523025,0.1995740532875061
agm2000000506,CF3,4,157,-1.5158193,0.54288083,2.3302,2.4474,0.0,0.00026345252990722656
agm2000000507,CF3,12,157,-1.5157005,0.5429997400000001,2.2418,2.2418,0.0,0.0005793571472167969
agm2000000508,CF3,8,183,-1.5134018999999999,0.54529834,2.304,2.304,0.0,0.0008344650268554688
agm2000000509,Ag2Te,6,129,-0.024996376,0.027987853,1.6922000000000001,1.6922000000000001,0.0,1.5272948741912842
agm2000000510,C10N3,13,174,0.18814076,0.18814076,0.0,0.00030000000000000003,5.8800764,0.08698654174804688
agm2000000511,C10N3,13,38,0.17709488,0.17709488,0.0,0.014700000000000001,5.231404,0.010892391204833984
agm2000000512,C4N3,21,189,0.31687284,0.31687284,0.0,0.0012000000000000001,7.0317845,0.004506111145019531
agm2000000513,C14N3,51,174,0.13944702,0.13944702,0.0,0.0001,12.992718,0.04129600524902344
agm2000000514,C16N9,50,174,0.24722973,0.24722973,0.0574,0.0671,13.767661,0.0036268234252929688
agm2000000515,C20N3,69,187,0.099692605,0.099692605,0.0,0.034800000000000005,11.591582,0.04735708236694336
agm2000000516,C20N9,29,187,0.21547835,0.21547835,0.147,0.1515,5.4544578,0.0026450157165527344
agm2000000517,C28N3,93,189,0.08209716,0.08209716,0.0,0.0,32.466522,0.047509193420410156
agm2000000518,C2N3,5,189,0.43522614,0.43522614,0.0,0.0,1.7139229,0.01060342788696289
agm2000000519,C2N3,10,10,0.42216185,0.42216185,0.0,0.0106,3.6286752,0.014469146728515625
agm2000000520,C2N3,10,51,0.40004304,0.40004304,0.0,0.0903,3.8867855000000002,0.011309623718261719
agm2000000521,C2N3,10,10,0.33706975,0.33706975,0.0,0.08950000000000001,3.0326903,0.003192901611328125
agm2000000522,C2N3,10,6,0.3771641,0.3771641,0.0,0.0039000000000000003,4.507637,0.0020308494567871094
agm2000000523,C2N3,10,174,0.32602635,0.32602635,0.5229,0.5229,-0.2655597,0.0014553070068359375
agm2000000524,C2N3,10,6,0.64928395,0.64928395,0.9298000000000001,0.9298000000000001,-0.0212356,0.7015900611877441
agm2000000525,C2N3,10,6,0.45770624,0.45770624,2.2352,2.2379,0.0,1.4817969799041748
agm2000000526,C2N3,10,6,0.51523185,0.51523185,0.0,0.0007,1.0504411,0.007723331451416016
agm2000000527,C2N3,10,6,0.7622888,0.7622888,0.3436,0.7359,0.7326404,0.28554630279541016
agm2000000528,C2N3,10,6,0.6550353999999999,0.6550353999999999,1.5502,1.5502,-8.080000000000001e-05,2.02441668510437
agm2000000529,C2N3,10,10,0.37864685000000003,0.37864685000000003,0.0,0.0115,2.055511,0.0027055740356445312
agm2000000530,C2N5,7,38,0.41588202,0.41588202,0.0,0.0478,2.3636403,0.0041484832763671875
agm2000000531,C2N7,9,6,0.31635365,0.31635365,0.0,0.0,1.5396979,0.10760951042175293
agm2000000532,C2N7,9,6,0.45153952,0.45153952,0.0,0.0,2.3821032,0.020119667053222656
agm2000000533,C2N7,9,38,0.5061808999999999,0.5061808999999999,0.0,0.0217,4.3097324,0.0026836395263671875
agm2000000534,C2N9,11,38,0.6110452,0.6110452,0.0,0.0,3.1983185,0.019298553466796875
agm2000000535,C2N,9,38,0.25357255,0.25357255,0.0,0.0164,3.1219919,0.05179309844970703
agm2000000536,C2N,12,10,0.17178409,0.17178409,0.0,0.0167,1.9364556,0.0019936561584472656
agm2000000537,C2N,12,10,0.2263773,0.2263773,0.0,0.0439,2.62329,0.0023584365844726562
agm2000000538,C2N,9,6,0.7250192999999999,0.7250192999999999,0.1955,0.48450000000000004,0.17289475,0.020461559295654297
agm2000000539,C2N,9,6,0.8549129999999999,0.8549129999999999,0.0683,0.20950000000000002,0.73918176,0.005580425262451172
agm2000000540,C2N,9,6,0.7324666400000001,0.7324666400000001,0.3637,0.388,0.30238529999999997,0.005368709564208984
agm2000000541,C3N2,10,10,0.2595686,0.2595686,0.0,0.0352,2.4479262999999998,0.005184173583984375
agm2000000542,C3N2,10,6,0.8744400000000001,0.8744400000000001,0.2826,0.2826,0.2220468,0.6812317371368408
agm2000000543,C3N2,15,187,0.6631431999999999,0.6631431999999999,0.0,0.0001,4.6570177,0.002407550811767578
agm2000000544,C3N4,7,6,0.8608735,0.8608735,1.2159,1.2159,-0.0118947,1.520369529724121
agm2000000545,C3N5,8,6,0.8149219999999999,0.8149219999999999,0.0,0.0,0.6059634700000001,0.1169123649597168
agm2000000546,C3N5,8,6,0.722645,0.722645,0.8166,0.8789,-0.18300139999999998,0.00013017654418945312
agm2000000547,C3N7,10,6,0.41209599999999996,0.41209599999999996,0.0,0.0,3.291945,0.11024093627929688
agm2000000548,C3N7,10,6,0.6141015,0.6141015,0.0,0.18810000000000002,1.871248,0.02379608154296875
agm2000000549,C3N,8,10,0.68506324,0.68506324,0.0,0.015600000000000001,3.5345929,0.09062671661376953
agm2000000550,C3N,8,10,0.70927006,0.70927006,0.0,0.0106,2.5792498999999998,0.006673336029052734
agm2000000551,C4N3,7,25,0.29283994,0.29283994,0.0,0.0429,2.2176101,0.019279956817626953
agm2000000552,C4N3,7,187,0.2877297,0.2877297,0.0,0.0,1.3402979,0.007977962493896484
agm2000000553,C4N3,7,6,0.74867374,0.74867374,0.0,0.0,1.9516075,0.013175010681152344
agm2000000554,C4N5,9,25,0.3196062,0.3196062,0.5699000000000001,0.7472000000000001,-0.09628875,0.01612997055053711
agm2000000555,C4N5,9,6,0.6751322,0.6751322,0.0,0.0,2.209078,0.09908199310302734
agm2000000556,C4N5,9,6,0.67915905,0.67915905,0.0,0.1819,2.0924463,0.0016789436340332031
agm2000000557,C4N5,9,6,0.61144704,0.61144704,0.0,0.0,0.8659220999999999,0.036226749420166016
agm2000000558,C4N5,9,6,0.6830104,0.6830104,0.0,0.0,0.5377023,0.2678217887878418
agm2000000559,C4N5,9,6,0.7704302,0.7704302,0.5815,0.9518000000000001,-0.08999265000000001,0.005095958709716797
agm2000000560,C4N5,9,6,0.7418254,0.7418254,0.0,0.0,0.40821615,0.036150217056274414
agm2000000561,C4N5,9,6,0.6372770999999999,0.6372770999999999,0.0,0.0,1.3693807,0.05018877983093262
agm2000000562,C4N7,11,6,0.4290287,0.4290287,0.0,0.0,4.286701,0.005226612091064453
agm2000000563,C4N7,11,6,0.41001734,0.41001734,0.0,0.0115,3.8616002,0.011231422424316406
agm2000000564,C5N3,8,6,0.7751034,0.7751034,1.8278,1.8278,0.0,0.03441286087036133
agm2000000565,C5N3,8,6,0.77198344,0.77198344,1.7946,1.7946,0.0,0.03323221206665039
agm2000000566,C5N3,8,6,0.7536047,0.7536047,0.4572,0.4572,0.18822039999999998,0.023140907287597656
agm2000000567,C5N4,9,6,0.9882622,0.9882622,0.5718,0.5984,-0.0617456,0.6198534965515137
agm2000000568,C5N4,9,6,0.83073074,0.83073074,0.0,0.010400000000000001,2.5279496,0.06316041946411133
agm2000000569,C5N4,9,6,0.67701477,0.67701477,0.0,0.0108,2.2601967,1.5080466270446777
agm2000000570,C6N5,11,6,0.20133655,0.20133655,0.0,0.0,2.4082003,0.01526498794555664
agm2000000571,C6N5,11,38,0.26964858,0.26964858,0.3301,0.3301,0.20314665,0.000827789306640625
agm2000000572,C7N2,9,10,0.62994075,0.62994075,0.6868000000000001,0.6868000000000001,-0.029504,0.7606573104858398
agm2000000573,C7N2,9,6,0.9227276400000001,0.9227276400000001,0.0687,0.4147,1.7275063,0.0011086463928222656
agm2000000574,C8N3,11,25,0.21120732,0.21120732,0.0,0.0463,4.782792,0.0250701904296875
agm2000000575,C8N,162,174,0.09407794,0.09407794,0.0066,0.007,63.466866,0.003005504608154297
agm2000000576,CN2,6,65,0.37222975,0.37222975,0.0,0.0035,1.5263419,0.01704883575439453
agm2000000577,CN2,9,6,0.43557903000000003,0.43557903000000003,2.5089,2.509,0.0,1.8043153285980225
agm2000000578,CN2,9,6,0.91848725,0.91848725,0.1752,0.1752,2.177094,0.02111530303955078
agm2000000579,CN3,8,10,0.58780193,0.58780193,0.0,0.1476,2.2390468,0.007253170013427734
agm2000000580,CN3,8,10,0.5223277,0.5223277,0.0,0.0031000000000000003,3.1497066,0.013126850128173828
agm2000000581,CN3,8,175,0.52030927,0.52030927,0.0,0.0188,4.409852,0.003963470458984375
agm2000000582,CN4,10,6,0.47185424000000004,0.47185424000000004,1.2689,1.3417,-0.0015187,0.6953301429748535
agm2000000583,CN4,10,10,0.38422564000000003,0.38422564000000003,0.7921,0.8082,-0.1663831,0.8516201972961426
agm2000000584,CN,8,10,0.30890387,0.30890387,0.0,0.0151,3.4052765,0.02135610580444336
agm2000000585,CN,12,175,0.39874712,0.39874712,0.0,0.0004,3.9271855,0.0003662109375
agm2000000586,CN,12,10,0.42248857,0.42248857,0.0,0.0679,3.3353705,0.007105350494384766
agm2000000587,CN,12,10,0.35179004,0.35179004,0.0,0.1259,2.9273458,0.011386394500732422
agm2000000588,CN,12,38,0.35352639999999996,0.35352639999999996,0.0,0.024800000000000003,5.5369606000000005,0.006062030792236328
agm2000000589,CN,12,10,0.30827284,0.30827284,0.0,0.0432,3.5293784,0.0018987655639648438
agm2000000590,CN,10,6,0.49451269999999997,0.49451269999999997,0.0,0.0,2.1250045,0.02298736572265625
agm2000000591,CN,8,6,0.52678734,0.52678734,0.4617,0.9315,0.0964226,0.14737319946289062
agm2000000592,CN,10,6,0.6783346,0.6783346,0.1326,0.1326,1.7046356,0.0022878646850585938
agm2000000593,CN,8,6,0.78267944,0.78267944,0.44720000000000004,0.579,-0.1807095,0.0007615089416503906
agm2000000594,CN,8,6,0.79647136,0.79647136,0.0,0.597,2.2594857,0.538996696472168
agm2000000595,CN,6,6,1.2457448,1.2457448,1.0216,1.113,-0.027658699999999998,0.0027599334716796875
agm2000000596,CN,10,6,0.8011955,0.8011955,0.0,0.0081,3.2634356,0.001976490020751953
agm2000000597,CN,36,174,0.36386016,0.36386016,0.0,0.0,10.931773,0.005440235137939453
agm2000000598,Cu2Se,6,129,-0.061633799999999996,0.054740199999999996,0.6196,0.6196,-0.06608119999999999,0.03672027587890625
agm2000000599,H3C20N9,32,187,-0.023917338,0.10192115600000001,1.8335,1.8335,0.0,2.1655097007751465
agm2000000600,Li3C20N9,32,187,0.04341565,0.23836966,1.3724,1.3792,-0.0015776,1.9479408264160156
agm2000000601,Ag2Se,6,129,-0.05946982,0.0036522750000000004,1.8161,1.8161,0.0,1.139434576034546
agm2000000603,Cu2S,6,129,-0.3495125,0.02697681,0.6023000000000001,0.6023000000000001,-0.058251899999999995,0.0015566349029541016
agm2000000605,Cr3H10,13,157,0.19474335,0.24186735,0.0,0.0,5.4804163,0.012468576431274414
agm2000000606,In9H10,19,157,0.3149742,0.3414944,0.0,0.0,2.658786,0.011852264404296875
agm2000000607,Nb3H10,13,8,-0.03833843,0.19168829999999998,0.0,0.0,2.457941,0.013505935668945312
agm2000000609,Ti3H10,13,183,0.107506536,0.51191336,0.0,0.011,5.5599833,0.022291183471679688
agm2000000610,Co4H11,15,8,0.07799117,0.10511225,0.0,0.003,6.316481,0.006611347198486328
agm2000000611,Cr3H11,14,157,0.20265695,0.24641496000000002,0.0,0.0,2.7439008,0.08303046226501465
agm2000000612,Cr4H11,15,1,0.18714509999999998,0.24159952,0.0,0.022500000000000003,3.7935672,0.0036592483520507812
agm2000000613,Cu10H11,21,157,0.21923421,0.21923421,0.0,0.0,1.6097828,0.016270875930786133
agm2000000614,In10H11,21,157,0.23963244,0.2660264,0.0,0.0,2.7104514,0.006650209426879883
agm2000000615,In4H11,15,157,0.17411613,0.20098999,0.0,0.0,3.2856389999999998,0.01003408432006836
agm2000000616,Nb4H11,15,157,-0.0009963004,0.26481238,0.0,0.0,5.2709155,0.011600494384765625
agm2000000617,Ti3H11,14,157,-0.0016963846,0.37382424000000003,0.0,0.0001,4.1922297,0.0035028457641601562
agm2000000618,V3H11,14,1,-0.030998401000000002,0.1648589,0.0,0.1051,4.257609,0.0006885528564453125
agm2000000619,V4H11,15,157,0.58958316,0.8333166999999999,0.0,0.0,11.242558,0.0031490325927734375
agm2000000620,Co5H12,17,1,0.16150278,0.19141573,0.0,0.006200000000000001,7.0551324,0.002250194549560547
agm2000000621,Fe5H12,17,8,0.10988757,0.14324133,0.0,0.027800000000000002,4.3413944,0.003628253936767578
agm2000000622,Mn5H12,17,8,0.085194215,0.16618569,0.0,0.0034000000000000002,6.0398517,0.005897045135498047
agm2000000623,V5H12,17,1,-0.050265785,0.21855794,0.0,0.00030000000000000003,6.471899,0.004159450531005859
agm2000000624,AgH2,24,39,0.10428548600000001,0.10428548600000001,1.0349,1.1542,-0.0115921,1.4616987705230713
agm2000000625,BaH2,6,187,-0.28017753,0.30672136,2.5472,2.7639,0.0,0.5545663833618164
agm2000000626,BaH2,12,12,-0.06276761,0.5241313,0.0,0.0674,5.918647,0.001699209213256836
agm2000000627,BaH2,6,129,-0.0056556975,0.5812432,0.8446,0.8782000000000001,-0.25076899999999996,3.6476521492004395
agm2000000628,BaH2,6,59,-0.3025527,0.28434622,2.3945,2.6604,0.0,2.314298629760742
agm2000000629,BaH2,6,59,-0.38017645,0.20672245,2.747,2.747,0.0,4.090963840484619
agm2000000630,BaH2,6,123,-0.08238969,0.5045092,2.1031,2.2503,0.0,3.9980757236480713
agm2000000632,BaH2,6,123,-0.25509658,0.3318023,1.433,1.8162,-0.0001222,0.006527423858642578
agm2000000634,BaH2,12,25,-0.28455466,0.30234423,2.6845,2.7578,0.0,3.7651784420013428
agm2000000635,BaH2,6,191,-0.22378996,0.36310893,0.38920000000000005,0.38920000000000005,0.0421276,2.6985795497894287
agm2000000636,BaH2,12,129,-0.4738384,0.11306051,2.8327999999999998,2.8327999999999998,0.0,2.56516695022583
agm2000000637,BaH2,12,67,-0.34964356,0.23725533000000001,0.7768,0.7768,-0.020730000000000002,2.721938133239746
agm2000000638,BaH2,3,187,-0.28025076,0.30664814,2.5427,2.7636000000000003,0.0,0.5878715515136719
agm2000000639,BaH2,3,191,-0.22383048,0.36306839999999996,0.38830000000000003,0.38830000000000003,0.0210505,2.6988871097564697
agm2000000640,BaH2,6,183,0.115881145,0.70278007,1.7699,1.8812000000000002,0.0,3.4931459426879883
agm2000000641,BaH2,9,157,0.16080543,0.7477043,0.5496,0.7181000000000001,-0.5933579999999999,0.19528508186340332
agm2000000642,BaH2,9,189,-0.07618437,0.51071453,2.1823,2.1823,0.0,3.981452465057373
agm2000000643,BaH2,15,157,-0.1409727,0.4459262,2.4931,2.4931,0.0,4.389418601989746
agm2000000644,BaH2,18,157,-0.19860806,0.38829082,0.0,0.0155,7.728144,0.0030965805053710938
agm2000000645,BaH2,18,129,-0.4738442,0.11305469,2.8291,2.8291,0.0,2.5639076232910156
agm2000000646,BeH2,6,123,0.3601061,0.5139256,0.1966,0.21350000000000002,1.0236708,0.33535075187683105
agm2000000647,BeH2,6,164,-0.057101537,0.09671797,4.8127,4.9359,0.0,4.604008674621582
agm2000000648,BeH2,6,115,-0.06958344600000001,0.08423606,4.4485,5.78,0.0,4.300327301025391
agm2000000649,BeH2,6,65,0.18470187,0.3385214,0.0,1.7262,0.39813852,0.011182785034179688
agm2000000651,BeH2,6,25,0.29918492,0.45300442,1.6099999999999999,3.5144,0.0,3.996596097946167
agm2000000652,BeH2,6,49,-0.11976267,0.03405684,4.9246,5.5477,0.0,5.48303747177124
agm2000000653,BeH2,6,129,0.32518032,0.47899985,0.0,0.1184,0.50470793,0.05160856246948242
agm2000000655,BeH2,12,26,-0.120251566,0.03356794,4.136,4.136,0.0,4.365936279296875
agm2000000656,BeH2,12,67,0.30932495,0.46314445,0.0,0.18080000000000002,0.9403903,3.218318462371826
agm2000000657,BeH2,3,65,0.18608353,0.33990303,0.0,1.8188,0.3966142,0.009247303009033203
agm2000000658,BeH2,3,183,0.66543186,0.81925136,0.7167,0.8341000000000001,-0.039633999999999996,0.08423352241516113
agm2000000659,BeH2,6,157,0.33953777,0.49335727,1.1511,1.6715,-0.0022724999999999998,1.341104507446289
agm2000000660,BeH2,9,164,-0.057280857000000004,0.09653865,4.9843,5.0153,0.0,4.723275184631348
agm2000000661,BeH2,9,8,0.21138707,0.36520657,0.0,0.0025,1.5001104,0.003982067108154297
agm2000000662,BeH2,9,1,0.16212879,0.31594829999999996,1.2884,1.8957000000000002,-0.0002,2.219775915145874
agm2000000663,BeH2,18,1,-0.0750544,0.07876511,4.2183,4.6225000000000005,0.0,3.4347121715545654
agm2000000664,BeH2,18,8,-0.09597404,0.057845466000000005,4.9954,5.0343,0.0,5.137998580932617
agm2000000665,CaH2,6,187,-0.28414652,0.37292773,2.9867,3.1574,0.0,3.4808006286621094
agm2000000666,CaH2,6,123,-0.1685735,0.48850074,2.8826,2.8826,0.0,4.258782386779785
agm2000000667,CaH2,6,164,-0.46517572,0.19189852000000002,3.4221,3.4221,0.0,5.739737510681152
agm2000000668,CaH2,12,156,-0.51225036,0.14482391,1.8778000000000001,1.8829,0.0,4.498187065124512
agm2000000669,CaH2,6,129,-0.51524353,0.14183071,2.7885,2.7885,0.0,3.0702972412109375
agm2000000670,CaH2,6,59,-0.4472847,0.20978953,2.8354,2.8354,0.0,4.347947597503662
agm2000000676,CaH2,12,129,-0.5151869,0.14188735,2.7832,2.7832,0.0,3.066831588745117
agm2000000677,CaH2,6,39,-0.50321853,0.15385569999999998,1.7107,2.6504,0.0,4.494937896728516
agm2000000678,CaH2,6,191,-0.20753728,0.44953695,0.0639,0.1807,1.3192325,2.191394567489624
agm2000000679,CaH2,12,59,-0.44756117,0.20951307,2.839,2.839,0.0,4.462344646453857
agm2000000681,CaH2,24,39,-0.025883859000000002,0.6311903600000001,0.0,0.007500000000000001,11.70148,0.1652224063873291
agm2000000682,CaH2,3,187,-0.28415117,0.37292308,2.9916,3.1576,0.0,3.364447832107544
agm2000000683,CaH2,3,191,-0.20576094,0.4513133,0.0172,0.0172,0.9236000000000001,2.193626642227173
agm2000000684,CaH2,6,157,0.47289827,1.1299725999999999,0.14350000000000002,0.14350000000000002,3.3625895999999997,0.019011259078979492
agm2000000685,CaH2,9,183,0.2656705,0.92274475,0.4893,0.622,-0.3427039,0.08847999572753906
agm2000000686,CaH2,9,157,0.11969039999999999,0.7767646300000001,1.0562,1.1989,-0.016179799999999998,4.50355339050293
agm2000000687,CaH2,9,191,-0.16457719,0.49249706,3.0962,3.0962,0.0,4.367734909057617
agm2000000688,CaH2,12,183,-0.3659768,0.29109743,2.0861,2.0861,0.0,3.595564365386963
agm2000000689,CaH2,18,1,-0.35515553,0.30191872000000003,0.0,0.0302,3.8669422,0.47298717498779297
agm2000000690,CdH2,6,1,-0.0072161406,0.041307367000000005,0.0,0.1714,0.7215085,0.0019807815551757812
agm2000000691,CdH2,6,12,0.27812767,0.32665116,2.2199,2.7915,0.0,3.148486375808716
agm2000000692,CdH2,6,59,0.3139471,0.36247063,2.346,2.6693,0.0,3.413226842880249
agm2000000693,CdH2,6,47,0.56079525,0.60931873,0.0369,0.1613,1.1134121,0.045879364013671875
agm2000000694,CdH2,6,123,0.35693769999999997,0.40546119999999997,0.0,0.020800000000000003,0.2803695,0.2954881191253662
agm2000000695,CdH2,6,25,0.12532456,0.17384806,0.44980000000000003,0.44980000000000003,0.0391312,0.37075352668762207
agm2000000696,CdH2,6,26,0.15551655,0.20404007000000002,2.7536,2.8115,0.0,4.0366740226745605
agm2000000697,CdH2,12,26,0.15531428,0.20383778,2.6822,2.6884,0.0,4.069079399108887
agm2000000698,CdH2,12,67,0.28569403,0.33421755000000003,3.0158,3.3789,0.0,5.82177734375
agm2000000699,CdH2,3,10,0.12127704,0.16980055,1.2523,1.2973,-0.0005968999999999999,0.35619473457336426
agm2000000700,CdH2,3,191,0.75903183,0.8075553,0.0,0.0473,1.7427085999999998,0.0008983612060546875
agm2000000701,CdH2,6,157,0.6201673999999999,0.66869086,0.9861000000000001,1.2327,-0.01809115,2.271127462387085
agm2000000702,CdH2,9,189,0.66597515,0.71449864,0.0,0.0001,3.402389,0.004666805267333984
agm2000000703,CdH2,15,157,0.33250695,0.38103047,0.5979,0.8296,-0.08780679999999999,0.613067626953125
agm2000000704,CdH2,18,157,0.42265344,0.47117695,0.9491,0.961,-0.078031,3.9779536724090576
