id,formula,e_form,dft_bandgap_eV,dft_bandgap_dir_eV,sk_bandgap_eV
agm002219533,Ba3(LiAs)4,-0.9294755,0.0,0.013300000000000001,0.707679271697998
agm003282304,Ba3LiRu2O9,-2.2977495,0.0,0.0,0.003361940383911133
agm005602111,Ba3Mg2Cd9,-0.278827,0.0,0.052000000000000005,0.0020084381103515625
agm003239395,Ba3MgSb2O9,-2.7018604,2.6575,2.6575,3.7930641174316406
agm004674077,Ba3Mn2TcO9,-2.5036647,0.0,0.033100000000000004,0.0015344619750976562
agm004674078,Ba3MnTc2O9,-2.524946,0.0,0.014,0.0014529228210449219
agm003264307,Ba3N,-0.39759459999999996,0.0,0.0772,0.002477407455444336
agm003107551,Ba3NaN,-0.34308574000000003,0.0,0.0056,0.002726316452026367
agm004673431,Ba3NaRh2O9,-2.0374415,0.0,0.016900000000000002,0.0010752677917480469
agm004673447,Ba3NaTc2O9,-2.526236,0.0,0.0,0.0006165504455566406
agm003217165,Ba3Nb2CoO9,-3.033985,1.8169,2.3208,0.0021033287048339844
agm004673826,Ba3Nb2VO9,-3.1631650000000002,0.525,0.738,0.0009655952453613281
agm003229482,Ba3NbFe3(SiO7)2,-2.875122,2.3767,2.4422,0.0009398460388183594
agm005274060,Ba3NiRu2O9,-2.1305087,0.2091,0.33430000000000004,0.0004107952117919922
agm003215673,Ba3P4,-0.9487384600000001,0.4746,0.4746,1.3746941089630127
agm003213390,Ba3(PO4)2,-3.2956865,5.2211,5.2211,6.512486457824707
agm005627250,Ba3RhBr2,-1.1970764,0.0,0.0722,0.0021278858184814453
agm003570997,Ba3RhO6,-2.252224,0.0,0.1403,0.0006351470947265625
agm005751369,Ba3Sb2Pd,-0.97827154,0.2427,0.27940000000000004,0.0017025470733642578
agm005628465,Ba3SbI2,-1.392275,0.0,0.015,0.002895355224609375
agm003381090,Ba3(SbPd)4,-0.8566887400000001,0.0,0.006,0.00032830238342285156
agm005902411,Ba3ScAs3,-1.1826912,1.2825,1.3468,2.112651824951172
agm005903727,Ba3ScSb3,-1.0324386,1.0763,1.1087,1.7409327030181885
agm003234022,Ba3(Si2P3)2,-0.6592709,0.49910000000000004,0.49910000000000004,0.7067270278930664
agm003222806,Ba3(SiAs2)2,-0.80985206,0.8193,0.8193,1.786022663116455
agm003244597,Ba3(SnAs2)2,-0.8249375,0.7537,0.8296,1.5945932865142822
agm002235413,Ba3(SnRh)4,-0.5981693,0.0,0.0,0.005239963531494141
agm003239355,Ba3SrNb2O9,-3.2700942,3.4591,3.4595000000000002,4.994176864624023
agm004663841,Ba3Sr(SnO3)2,-2.5856407,2.1291,2.386,3.5358760356903076
agm003431404,Ba3Te2I,-1.6607821,0.0,0.0,0.009027957916259766
agm003277200,Ba3Ti20O40,-3.4830303,0.0,0.003,0.0004773139953613281
agm003247938,Ba3V4O13,-2.8272958,2.9902,3.019,4.694451808929443
agm003284076,Ba3Y(BO3)3,-3.296788,3.8191,3.8191,5.45988655090332
agm003248982,Ba3Zn5In2O11,-2.1821437,1.6248,1.6248,1.7092552185058594
agm005596519,Ba3(ZnGe2)2,-0.51847756,0.0,0.0771,0.48357486724853516
agm003239573,Ba3ZnSb2O9,-2.49311,1.9419,1.9419,2.9281954765319824
agm004673965,Ba3Zr2MoO9,-3.3131542,0.9333,1.6648,0.004155158996582031
agm003235242,Ba3ZrF10,-4.1820188,5.8279,5.8279,8.368202209472656
agm006031539,Ba4AsI4,-1.5571768000000001,0.0,0.0,9.059906005859375e-06
agm005250724,Ba4Cu2Si21,-0.20425977,0.0,0.013800000000000002,0.002438068389892578
agm003285037,Ba4GeAs4,-0.9768874,0.8352,0.8364,1.5548527240753174
agm003215780,Ba4InSbO8,-2.6822317,2.4002,2.4103,3.208298683166504
agm003239559,Ba4Li2(CdP2)3,-0.7789418,0.4597,0.5129,1.202775001525879
agm003247756,Ba4LiNb3O12,-3.212729,2.5799000000000003,2.5799000000000003,4.282320499420166
agm003283979,Ba4NaAl2B8(BrO6)3,-2.9878972,3.7784,3.7784,5.222159385681152
agm003223097,Ba4NaCu(CO5)2,-2.4601178,0.9812000000000001,1.5108000000000001,0.0005164146423339844
agm004703920,Ba4Na(MoO4)3,-2.6664543,1.953,2.1406,0.0026416778564453125
agm005243424,Ba4Nb2O9,-3.2295535,3.5258000000000003,3.531,4.577279090881348
agm003277812,Ba4P3,-1.0035886,0.8069000000000001,0.9215000000000001,1.8634905815124512
agm005870283,Ba4Pd2I,-0.7588509999999999,0.0,0.0,0.001102447509765625
agm003297773,Ba4Rh,-0.15880612,0.0,0.0007,0.009923934936523438
agm004829413,Ba4RhSI2,-1.3724678,0.0,0.0,0.0009577274322509766
agm003283029,Ba4Sb4Se11,-1.0389047,1.1604,1.1604,2.601654291152954
agm003283178,Ba4SiAs4,-1.0017008,0.9924000000000001,0.9924000000000001,1.3123011589050293
agm005583958,Ba4Sn3O10,-2.6477551,1.1128,1.4743,2.5024333000183105
agm003283332,Ba4TiAs4,-1.1083385,1.0333,1.0333,1.6203937530517578
agm005584355,Ba4Zr3O10,-3.5573885,3.0414,3.174,3.862381935119629
agm005924027,Ba5AgRh2,-0.20145586000000001,0.0,0.0,0.0014376640319824219
agm003248568,Ba5As2(SO6)2,-2.7029338,2.3308,2.3359,4.490671634674072
agm003244726,Ba5B3ClO9,-3.165272,3.741,3.8172,5.066044807434082
agm003248920,Ba5Cr3O13,-2.616593,0.6995,0.7005,0.002104043960571289
agm006057607,Ba5GaI5,-1.3156327,0.0195,0.0601,1.2939729690551758
agm003278203,Ba5In4Te4S7,-1.5266163,1.2216,1.226,2.847301721572876
agm006057714,Ba5InI5,-1.3142099,0.0028,0.0729,1.3740229606628418
agm005222540,Ba5LaSi6,-0.48231336,0.0,0.0039000000000000003,0.003333568572998047
agm003248760,Ba5Mn3O12F,-2.5685005,1.7652,1.7698,0.0011458396911621094
agm003232269,Ba5Nb4O15,-3.2786481,2.599,2.6148,4.262238502502441
agm003248787,Ba5P3O12F,-3.3873656,5.0863,5.1051,6.523248672485352
agm003245129,Ba5Ru2Cl2O9,-2.5054083,0.5159,0.6133000000000001,0.0005612373352050781
agm003219215,Ba5Sb3,-0.9982347500000001,0.0,0.0747,0.023401498794555664
agm005912321,Ba5Si2Sn,-0.46054077,0.0,0.07150000000000001,0.34175634384155273
agm005906804,Ba5SnGe2,-0.56769913,0.0,0.0444,0.35683488845825195
agm003248926,Ba5V3ClO12,-3.0468853,4.0039,4.02,4.239956378936768
agm004648016,Ba6As2RhI3,-1.2618989,1.5761,1.6149,2.2413997650146484
agm004610198,Ba6As2SI3,-1.6231513,0.0,0.0,0.0052487850189208984
agm005267222,Ba6CdAg2(SnS4)4,-1.5208018,1.7045,1.7143000000000002,2.652859687805176
agm004966980,Ba6Ge2HN,-0.5551018,0.5905,0.6119,0.001567840576171875
agm004595070,Ba6GeS2I3,-1.6466334,0.0,0.0,0.0010831356048583984
agm004984724,Ba6In2HN,-0.45843595000000004,0.0,0.0021000000000000003,0.0017704963684082031
agm005275996,Ba6Mn2Zn(ClF2)6,-3.3676546,4.0729,4.0729,5.626678466796875e-05
agm006093940,Ba6Na23Zn,-0.021289999,0.0,0.0,0.004842996597290039
agm005246665,Ba6Na2Mn2Ru2O17,-2.333463,0.4063,0.5494,0.0016713142395019531
agm003276624,Ba6Na2Si4O15,-3.2194684,4.2186,4.2843,0.0013027191162109375
agm005245574,Ba6Nb4S13O3,-2.2077985,2.2944,2.2963,3.0889079570770264
agm004627347,Ba6P2RhBr3,-1.3703704,1.6452,1.6641,2.1913678646087646
agm004611010,Ba6P2SCl3,-1.9847755,0.0,0.0,0.00027871131896972656
agm004610943,Ba6P2SI3,-1.5981529,0.0,0.0,0.0008041858673095703
agm004610944,Ba6PS2I3,-1.7503090000000001,0.0,0.0029000000000000002,0.002210855484008789
agm004620876,Ba6Rh2I3Cl,-1.1619164,0.0,0.0023,0.0022683143615722656
agm004610959,Ba6Rh2SI3,-1.1918373,0.0,0.0,0.0013270378112792969
agm004971212,Ba6Sb2AsP,-1.0407894,0.8285,0.8285,1.8704183101654053
agm006123090,Ba6Se5Cl,-2.08427,0.0,0.0,0.004424571990966797
agm004627756,Ba6SiSe2I3,-1.4909394,0.0,0.0,0.000179290771484375
agm002164513,Ba6Sn2NF,-1.1671989,0.0,0.0,1.0989036560058594
agm004635409,Ba6SnTe2I3,-1.4467221,0.0,0.0,0.0006806850433349609
agm004613230,Ba6Te2AsI3,-1.55531,0.0,0.045200000000000004,0.0004124641418457031
agm004613229,Ba6TeAs2I3,-1.5209506,0.0,0.0,0.00165557861328125
agm005270567,Ba6Ti5S15O,-2.197243,0.7111000000000001,0.7111000000000001,2.157815933227539
agm003276791,Ba6Y2Ti4O17,-3.5343063,2.6505,2.6505,4.360918998718262
agm003247878,Ba7Al4Sb9,-0.7870534,0.0,0.0,0.02488565444946289
agm003279838,Ba7Cu3H17,-0.49389879999999997,1.5296,1.5688,0.7146046161651611
agm003251682,Ba7MnFe6F34,-3.4532723,2.0691,2.0766,0.0002269744873046875
agm003283915,Ba8Al10B12O41,-3.2497077,4.453,4.453,6.636791229248047
agm006106316,Ba8As5Cl,-1.3147389,1.0822,1.0822,2.3357300758361816
agm005281261,Ba8Mn8O21,-2.4891205,0.3065,0.3194,0.00025177001953125
agm003215991,Ba8P5Br,-1.1593034,1.1582,1.1582,2.6142828464508057
agm004715010,Ba8Rh3SBr4,-1.2358217,0.0,0.0,0.006281852722167969
agm004723475,Ba8Sb3SeI4,-1.4965025,0.0,0.0,0.004790544509887695
agm006108198,Ba8Sb5I,-1.1682714,0.9656,0.9656,1.9501640796661377
agm004714379,Ba8SiS3Br4,-1.8186087999999998,0.0,0.0083,0.014017105102539062
agm003246045,Ba8Zr3(SbO6)4,-2.9921762999999997,3.0397,3.0414,0.00027751922607421875
agm003250740,Ba9Nb2CN10O,-1.1780889,1.7806000000000002,1.8161,0.1306295394897461
agm002132760,BaAg2,-0.28127533,0.0,0.0,0.002470254898071289
agm002278871,BaAg2GeSe4,-0.7175682,0.33480000000000004,0.6067,1.6761164665222168
agm003200871,BaAg5,-0.14588381,0.0,0.0,0.003965854644775391
agm002269418,BaAgF6,-2.3554076999999998,0.0,0.023700000000000002,0.0010814666748046875
agm003277673,BaAgP,-0.7209939999999999,0.2595,0.2595,0.10227036476135254
agm002132810,Ba(AgSb)2,-0.49518067,0.0,0.0162,0.002049684524536133
agm002149302,BaAgSF,-2.2970662,1.4317,1.4317,2.714461326599121
agm003225872,Ba(AgTe)2,-0.78098536,0.6786,0.6786,1.2534399032592773
agm003211729,BaAl2B2O7,-3.2540298,4.6246,4.6617,6.7884111404418945
agm002133574,BaAl2Pd,-0.5865414,0.0,0.0596,0.002527952194213867
agm005808102,BaAl3Ga,-0.31342098,0.0,0.0649,0.02124643325805664
agm006044951,BaAl4Cu9,-0.21650339999999998,0.0,0.0122,0.0018169879913330078
agm002134341,BaAl9Co2,-0.41925746,0.0,0.0,0.0179901123046875
agm003219727,BaAlBO3F2,-3.5511005,6.077,6.2144,7.605461120605469
agm003272662,BaAlF5,-4.065168,7.3094,7.3094,9.353599548339844
agm002197082,BaAlGe,-0.47652414,0.0,0.0097,0.004268646240234375
agm003237691,BaAlH5,-0.43273097,2.7856,2.885,3.189448833465576
agm005931552,Ba(AlS2)2,-1.8767231999999998,3.8203,3.8203,4.497701168060303
agm005218274,BaAlSi5N7O2,-1.8170047,3.8296,4.4165,4.7206597328186035
agm002133782,Ba(AlZn)2,-0.24035923,0.0,0.0049,0.0009365081787109375
agm005241002,BaAs2F12,-2.8241180999999997,4.5689,4.5689,8.528246879577637
agm005231463,BaAsHO4,-2.2796366,3.7795,3.7795,7.002142906188965
agm005785097,BaAsPd3,-0.6468929999999999,0.0,0.0523,0.002197742462158203
agm002198391,Ba(AsRu)2,-0.6967097,0.0,0.2164,0.020929336547851562
agm003245685,BaB4(SbO6)2,-2.613838,3.1495,3.3482,4.966646194458008
agm003232250,BaBAsO5,-2.6282387,3.4479,3.4479,7.079107284545898
agm002911385,Ba(BeAs)2,-0.6109604,0.0669,0.1779,0.7481269836425781
agm005769411,BaBeH4,-0.4683733,3.2797,3.6221,4.046595096588135
agm003269265,BaBeSiO4,-3.328387,4.6199,4.672,6.595447540283203
agm005244937,BaBPd4,-0.47574323,0.0,0.0064,0.005774021148681641
agm003211483,BaBrCl,-2.5914260000000002,4.4899000000000004,4.4899000000000004,5.617074966430664
agm006126451,Ba(BRh2)6,-0.33228949999999996,0.0,0.0,0.002083301544189453
agm002137200,Ba(BRu)2,-0.27808312,0.0,0.0,9.059906005859375e-06
agm003215994,BaC6,-0.07362636,0.0,0.0558,0.02411031723022461
agm003250059,BaCa4(CuN2)2,-0.7651318300000001,0.2258,0.2599,0.48764896392822266
agm003283963,BaCaB2O5,-3.2085242,4.4226,4.4226,6.367440223693848
agm003215814,BaCa(GaO2)4,-2.6355925,3.0751,3.0751,6.895256996154785
agm005261694,BaCaP2(HO4)2,-2.8307807,5.3458,5.3458,6.842183589935303
agm003211874,BaCaSn,-0.67911285,0.2409,0.2409,1.1012768745422363
agm004752517,BaCa(ZnSi)2,-0.41199005,0.0,0.0,0.021702289581298828
agm002326789,BaCd2Ag,-0.2859519,0.0,0.0,0.0035729408264160156
agm002379241,BaCd2Pd3,-0.5004316600000001,0.0,0.0008,0.0011725425720214844
agm003721196,BaCd3Sn,-0.37041092000000003,0.0,0.012100000000000001,0.005885124206542969
agm005914483,BaCd9Rh2,-0.20168234000000002,0.0,0.0182,0.0006539821624755859
agm003194235,Ba(CdAs)2,-0.64142174,0.1733,0.1733,1.2382657527923584
agm002150975,Ba(CdGa)2,-0.3606185,0.0,0.0204,0.0003581047058105469
agm003278314,BaCdGeS4,-1.3913028,2.7121,2.7213000000000003,3.738283157348633
agm003120781,BaCdO2,-2.1486068,0.9772000000000001,0.9939,0.0007658004760742188
agm005180509,BaCdPH,-0.63150996,0.9102,1.2115,1.565828561782837
agm005732299,BaCdSb2,-0.61909777,0.0,0.019700000000000002,0.22194194793701172
agm003210876,BaCdSn,-0.56250155,0.0,0.0718,0.0070493221282958984
agm002387641,BaCdTeO,-1.7088017,1.5485,1.5485,2.26654314994812
agm003201093,BaClF,-3.6039257,5.4429,5.4429,5.727791786193848
agm002140208,BaCN2,-0.98728585,3.2504,3.5829,4.171374320983887
agm003225895,BaCO3,-2.6829755,4.3824,4.3913,6.214325904846191
agm005098051,BaCoCuH6,-0.30984923000000003,0.0,0.29450000000000004,0.005276918411254883
agm005228671,BaCoN,-0.52988964,0.0,0.0095,0.0027837753295898438
agm003121031,BaCoO2,-2.1126099,1.0067,1.1505,0.008799552917480469
agm003228132,BaCoP2O7,-2.765385,3.0493,3.0555,0.1654524803161621
agm005078440,BaCoTeO6,-1.9200791,1.2723,1.332,0.000400543212890625
agm003235363,BaCrF5,-3.5870001,3.5425,3.5873,0.0006544589996337891
agm002291132,BaCrN3,-0.8618568999999999,0.0,0.003,0.0020096302032470703
agm005093523,BaCrTeO6,-2.2226806,1.2454,1.2537,0.9174251556396484
agm002149210,BaCu2F8,-2.416315,0.8542000000000001,0.9519000000000001,2.528902769088745
agm003191507,BaCu2Rh,-0.10024638500000001,0.0,0.0,0.0025725364685058594
agm002177724,Ba(Cu3P)2,-0.3108259,0.0,0.043300000000000005,0.008419036865234375
agm003237326,BaCu9Si4,-0.19753417,0.0,0.0198,0.004617452621459961
agm002146311,BaCuAs2,-0.6309365,0.0,0.0,0.0017468929290771484
agm005726726,BaCuH3,-0.4067213,1.7473,2.1569,0.5087215900421143
agm005093365,BaCuIO6,-1.4872265,0.445,0.4773,0.0011806488037109375
agm003263194,BaCuO2,-1.9862611000000001,0.0,0.021,0.002265453338623047
agm003186315,BaCuRh2,-0.10790066400000001,0.0,0.0005,0.0040798187255859375
agm002145882,Ba(CuSb)2,-0.47152022,0.0,0.007,0.0018839836120605469
agm002146921,BaCuSn3,-0.38347137000000003,0.0,0.0,0.0015704631805419922
agm003161310,BaF2,-4.179628,6.6124,6.6556,7.902238845825195
agm004746976,BaFe2AsN2,-0.630768,0.0,0.0189,0.002974987030029297
agm003234029,BaFe2(PO4)2,-2.698507,3.5578000000000003,3.5613,0.8549776077270508
agm005842230,Ba(FeCl4)2,-1.7004858,1.3345,1.3418,4.482269287109375e-05
agm005840766,Ba(FeI4)2,-0.5945431999999999,0.6855,0.754,0.007798194885253906
agm002171316,BaFeO3,-2.2577214,0.0,0.0023,0.00011539459228515625
agm003275558,BaFe(Si2O5)2,-3.1299589,3.6338,3.6338,0.1360459327697754
agm002361308,BaGa2BRu2,-0.41001117000000004,0.0,0.0,0.010896682739257812
agm002337544,BaGa2Rh3,-0.59802336,0.0,0.0,0.0043888092041015625
agm002213205,BaGa3Pd2,-0.6398689,0.0,0.0291,0.001592874526977539
agm002151252,BaGa4,-0.44171762000000003,0.0,0.10650000000000001,0.0011262893676757812
agm002267361,BaGa6Cu,-0.31300682,0.0,0.0,0.014285087585449219
agm003245714,BaGaB4H3O10,-2.5493076,4.9859,4.9859,6.829140663146973
agm003523744,Ba(GaCl4)2,-1.9473859999999998,4.1765,4.1765,5.729695796966553
agm002151443,BaGaGe,-0.5455666,0.0,0.0,0.017897605895996094
agm003525001,Ba(GaH4)2,-0.2597412,3.3717,3.7631,3.8968276977539062
agm005079250,BaGaIO6,-1.9134905,2.3334,2.3983,5.055171012878418
agm003225879,Ba(GaP)2,-0.6567284999999999,1.3336999999999999,1.3529,2.2773876190185547
agm003600721,BaGaRh,-0.57629824,0.0,0.0,0.002978801727294922
agm003215399,Ba(GaSe2)2,-1.098274,1.9612,2.0358,3.9585485458374023
agm003188757,BaGaSnH,-0.5377251,0.39690000000000003,0.39690000000000003,0.6322340965270996
agm003475029,BaGe2Pd5,-0.5849215,0.0,0.0713,0.006651878356933594
agm003241511,BaGe2S5,-1.2508919,2.1957,2.2612,4.078224182128906
agm003248785,BaGe4O9,-2.3571765,3.0652,3.0652,6.238215446472168
agm005720112,BaGeN2,-0.6338744,1.6218,1.6658,0.007176399230957031
agm002214129,Ba(GePd)2,-0.6757415999999999,0.0,0.0292,0.0037021636962890625
agm002214198,Ba(GeRh)2,-0.7473966,0.0,0.0036000000000000003,0.010361433029174805
agm003247392,BaGeS3,-1.5360315,2.4992,2.5705,4.08888053894043
agm003263235,BaH2I,-0.9667595,3.1174,3.2567,3.960447311401367
agm005233597,BaH2(SO4)2,-2.2048883,5.5943000000000005,5.5985,7.039196491241455
agm002280315,BaH4Rh,-0.5101391,0.0,0.0,0.00988006591796875
agm004575245,BaH6(BrN)2,-1.0051751,4.1013,4.1013,5.56859016418457
agm003279379,BaH8O5,-1.6565523999999998,4.8405000000000005,4.8405000000000005,6.8661789894104
agm003202105,BaHCl,-1.8187311,3.469,3.469,4.519196510314941
agm003279083,BaHN,-0.7563202,1.1745,1.3348,1.0346612930297852
agm005613490,BaICl,-2.3862412,3.7253,3.7253,4.730493545532227
agm005838311,Ba(IN)2,-1.20545,3.2041,3.2041,4.0738372802734375
agm002350883,BaIn2Pd3,-0.6026748,0.0,0.0,0.003760814666748047
agm003712892,BaIn3Pd,-0.5109178999999999,0.0,0.0002,0.0017423629760742188
agm002351067,BaIn5Pd2,-0.48076224,0.0,0.0,0.001184701919555664
agm001050958,BaInAs,-0.7929168999999999,0.0,0.11030000000000001,0.005026340484619141
agm002153846,BaInGeH,-0.46033314000000003,0.4702,0.4702,0.8486733436584473
agm005620364,BaInP,-0.7365603,0.0,0.0483,0.006944179534912109
agm003618293,BaInPd2,-0.6244913,0.0,0.0,0.0013890266418457031
agm003282953,Ba(InSe2)2,-1.0428976,1.6921,1.6921,3.2436323165893555
agm003222810,Ba(IO3)2,-1.538049,3.5006,3.5343,5.796901702880859
agm003215451,BaLa2O4,-3.5859914,3.5643000000000002,3.5643000000000002,4.913586139678955
agm003275699,BaLa2Te5O14,-2.3215573,3.23,3.4812,4.776324272155762
agm002133159,BaLaAgTe3,-1.336485,1.0863,1.3105,1.2686104774475098
agm002236979,BaLaCuS3,-2.0574377,1.3671,1.5310000000000001,0.7688875198364258
agm005082353,BaLaIO6,-2.3140213,2.0743,2.0743,4.948530197143555
agm005921372,Ba(LaS2)2,-2.5644596,1.9757,1.9757,3.0977396965026855
agm003263245,BaLaSi2,-0.5974592,0.0,0.0063,0.006444454193115234
agm004745679,BaLi2CaSb2,-0.9497618,0.36,0.7488,1.699645757675171
agm004555182,BaLi2(GaGe)2,-0.44749936,0.0,0.1907,0.6248691082000732
agm004549772,BaLi2(InSn)2,-0.426621,0.0,0.22130000000000002,0.9137551784515381
agm002159419,Ba(Li2P)2,-0.7985869,0.8032,1.2823,1.8132538795471191
agm002284670,Ba(Li2Sb)2,-0.77641046,0.6007,1.083,1.0053720474243164
agm003282826,BaLi2Ti6O14,-3.3945704,2.8858,2.8858,4.392924785614014
agm005021381,BaLiAgAs2,-0.6956785,0.0,0.0,0.0028138160705566406
agm004992817,BaLiAlP2,-0.8780587999999999,0.8345,0.8945000000000001,2.031059503555298
agm005006115,BaLiAs2Pd,-0.8352128999999999,0.0,0.0,0.0010845661163330078
agm003232683,BaLiBO3,-2.9589043,4.3888,4.3888,5.778556823730469
agm005020536,BaLiCdSn2,-0.49398974,0.0,0.0,0.009027957916259766
agm002283566,BaLi(CuAs)2,-0.5860312999999999,0.0,0.0,0.00418543815612793
agm004992728,BaLiGaAs2,-0.7786327,0.0974,0.0974,1.3857741355895996
agm002489192,BaLiH3,-0.5960289,2.2164,2.5503,0.031276702880859375
agm005022249,BaLiMnAs2,-0.71788514,0.0,0.020200000000000003,0.0014071464538574219
agm005072002,BaLiScF6,-4.0273843,7.0659,7.0857,8.195996284484863
agm005024022,BaLiYTe3,-1.4820822,0.9364,1.11,2.3831307888031006
agm005914251,BaMg2Cd9,-0.19646804,0.0,0.0,0.0061492919921875
agm003232239,BaMg2H8Ru,-0.5124885,1.8682,2.1119,2.2347795963287354
agm002287637,BaMg2Zn,-0.13300382,0.0,0.00030000000000000003,0.009043693542480469
agm005671263,BaMg3Zn2,-0.14355473,0.0,0.0,0.006914615631103516
agm003263811,BaMg4Si3,-0.27972242,0.0,0.0,0.002225637435913086
agm005920283,BaMg9Zn2,-0.10787853600000001,0.0,0.0,0.0017867088317871094
agm003194142,Ba(MgAs)2,-0.9512788999999999,1.121,1.3361,2.0385446548461914
agm005016125,BaMgCdGe2,-0.4255155,0.0,0.0,0.009502410888671875
agm003247272,BaMgCuF7,-3.1110642,0.7927000000000001,0.8713000000000001,0.0009419918060302734
agm002220538,BaMgGa3,-0.3975911,0.0,0.0,0.0024008750915527344
agm005599009,BaMgIn,-0.33184946,0.0,0.0029000000000000002,0.0015149116516113281
agm005017107,BaMgInGe2,-0.41228333,0.0,0.0,0.004038333892822266
agm005180899,BaMgPH,-0.8188118999999999,1.883,2.4283,2.88417387008667
agm002375281,Ba(MgSi)2,-0.33954486,0.0,0.1046,0.016904830932617188
agm004746968,BaMn2AsN2,-0.69707805,0.0,0.0064,0.0029144287109375
agm005220234,BaMn5(SO4)6,-2.271766,4.3304,4.3386,4.0531158447265625e-05
agm005909800,Ba(MnAs)3,-0.48841283,0.0,0.0,0.001965045928955078
agm005022954,BaMnCoP2,-0.8250544,0.0,0.0302,0.0061321258544921875
agm002148631,BaMnF6,-3.247705,2.6692,2.6692,0.00018167495727539062
agm005021610,BaMnNiP2,-0.8031548,0.0,0.0,0.0023775100708007812
agm003249716,BaMnP2O7,-2.9190855,3.9862,3.9862,0.00012922286987304688
agm005093503,BaMnTeO6,-2.1678014,1.9217,1.9335,0.0007710456848144531
agm003241512,BaMo2Se2O11,-1.9808244,2.6491,2.6853,3.2940151691436768
agm003211340,BaMoO4,-2.7134411,4.1024,4.1024,5.886999130249023
agm005544129,BaN4,-0.5944904999999999,0.0,0.08600000000000001,0.008999347686767578
agm004739112,BaNa2CdSb2,-0.613811,0.0049,0.0049,0.7137339115142822
agm004549990,BaNa2(InSn)2,-0.33928663000000003,0.0,0.1621,0.4982752799987793
agm004549543,BaNa2(ZnSn)2,-0.3339066,0.0,0.0223,0.0030117034912109375
agm003284807,BaNaAlF6,-3.8493736,7.0168,7.0168,9.206901550292969
agm003211881,BaNaBO3,-2.8563864,3.6556,3.6556,4.0574951171875
agm003284789,BaNaGaF6,-3.4447994,6.1505,6.1505,9.357940673828125
agm005072120,BaNaMoF6,-3.370972,4.1043,4.2413,0.00018978118896484375
agm005071388,BaNaNiF6,-2.8935888,2.3477,2.3654,0.0021600723266601562
agm003276104,BaNa(PO3)3,-2.872547,5.3147,5.3147,6.811498641967773
agm003229036,BaNaSc(BO3)2,-3.1631284,3.8309,3.8309,5.3925089836120605
agm005679438,BaNaSn2,-0.48580563,0.0,0.0,0.0005574226379394531
agm005053028,BaNaVSe4,-1.1525702,0.8376,0.8925000000000001,1.5823278427124023
agm005738275,BaNb2F11,-3.5504014,0.0,0.0089,0.0067408084869384766
agm003208558,BaNb4O6,-2.7406538,0.0,0.0,0.0018458366394042969
agm002171924,BaNbO3,-3.1858678,0.0,0.0,0.013835430145263672
agm005676537,BaNi2F6,-2.8296308999999997,5.4195,5.4582,4.291534423828125e-06
agm005942153,BaNi5Ge3,-0.40160984,0.0,0.026500000000000003,0.0019106864929199219
agm002936687,Ba(NiAs)2,-0.6594002999999999,0.0,0.0014,0.00023937225341796875
agm002167165,Ba(NiGe)2,-0.49094918,0.0,0.028,0.0017094612121582031
agm005098386,BaNiH6Pd,-0.37532909999999997,0.0,0.5374,0.11830353736877441
agm003206424,BaNiO3,-1.7268349,1.508,1.5086,2.2821178436279297
agm003275283,BaNiP2O7,-2.6855555,3.6662,3.6662,0.6214613914489746
agm005608120,BaNO,-1.9413407999999999,0.2243,0.43,1.0060749053955078
agm005235851,BaO4,-1.6519328,0.0,0.0064,0.0004086494445800781
agm003222604,BaP2,-0.8042786,0.5569000000000001,0.5569000000000001,1.4764180183410645
agm003250066,BaP2PdO7,-2.6120422,0.7012,0.7016,0.4371025562286377
agm005245363,BaP4O11,-2.7780964,5.2028,5.2029,6.808106422424316
agm003201387,BaPd5,-0.32709527,0.0,0.0051,0.0032470226287841797
agm005286251,BaPd(IO3)4,-1.1515173,1.8733,1.907,1.676505446434021
agm003263214,BaPdS2,-1.5495405999999998,0.33190000000000003,0.33190000000000003,0.0014848709106445312
agm003272195,Ba(PN2)2,-1.0517106,3.9134,3.9134,4.436619758605957
agm003194164,Ba(PPd)2,-0.7938234,0.0,0.0,0.0018815994262695312
agm002178830,BaPRh,-0.96667737,0.0,0.0,0.0075740814208984375
agm003611248,BaPRu,-0.8552611,0.0,0.0,0.0030982494354248047
agm003189914,BaRh,-0.17933349999999998,0.0,0.0056,0.002613067626953125
agm002172121,BaRhO3,-2.0336318,0.0,0.0,0.0019211769104003906
agm005784117,BaRuCl6,-1.7074221,0.0,0.0173,0.00031185150146484375
agm005728843,BaRuO4,-2.0743988,0.4189,0.4253,0.0605776309967041
agm003269989,BaS3,-1.5562220999999998,1.3755,1.4293,2.5795321464538574
agm005965725,Ba(S4Cl)2,-1.1034094,0.0,0.1332,0.004990577697753906
agm005548233,BaS8,-0.8637163,0.0,0.1444,0.07099151611328125
agm002234582,BaSb2Pd,-0.80776227,0.0,0.0575,0.01931142807006836
agm005953202,BaSb3Pd5,-0.6506868,0.0,0.0,0.0027332305908203125
agm001011205,BaSbBr,-1.4895536,0.3659,0.36660000000000004,0.016440868377685547
agm003202863,BaSbH,-0.6854233,0.3553,0.4631,0.9203231334686279
agm002179445,Ba(SbPd)2,-0.79838717,0.0,0.0178,0.0007538795471191406
agm002180483,Ba(SbRh)2,-0.7031621,0.0,0.052500000000000005,0.0061588287353515625
